year,Season,Month,State,Primary.Mode,Etiology,Serotype.or.Genotype,Etiology.Status,Setting,Illnesses,Hospitalizations,Info.on.Hospitalizations,Deaths,Info.on.Deaths,Food.Vehicle,Food.Contaminated.Ingredient,IFSAC.Category,Water.Exposure,Water.Type,Animal.Type,Animal.Type.Specify
2009,Spring,4,New York,Food,Salmonella,Enteritidis,Confirmed,Restaurant - Sit-down dining,13,4,13,0,13,"lamb, chops",,Other Meat,,,,
2009,Spring,3,Oklahoma,Food,Salmonella,Enteritidis,Confirmed,Restaurant - Sit-down dining,25,4,25,0,25,,,,,,,
2009,Spring,3,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,,37,0,37,0,37,,,,,,,
2009,Winter,2,Wisconsin,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),16,0,16,0,16,cake,,Multiple,,,,
2009,Spring,4,Iowa,Environmental contamination other than food/water,Norovirus,unknown,Confirmed,Event space,115,0,31,0,31,,,,,,,
2009,Winter,2,Ohio,Person-to-person,Norovirus,GII.4 Den Haag,Confirmed,Long-term care/nursing home/assisted living facility,51,0,51,0,51,,,,,,,
2009,Spring,3,Ohio,Person-to-person,Norovirus,GI.4,Confirmed,School/college/university,70,1,69,0,70,,,,,,,
2009,Winter,1,South Carolina,Person-to-person,Norovirus,unknown,Confirmed,"Other, specify",24,1,24,0,24,,,,,,,
2009,Spring,4,Illinois,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,4,1,4,0,4,,,,,,,
2009,Spring,3,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,40,0,40,0,40,,,,,,,
2009,Spring,3,Montana,Animal Contact,Cryptosporidium,,Confirmed,,29,0,29,0,29,,,,,,Sheep or goats,"Goat, kid"
2009,Winter,2,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,45,0,45,0,45,,,,,,,
2009,Winter,2,Maine,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,
2009,Winter,1,Wisconsin,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,55,0,55,0,55,,,,,,,
2009,Winter,1,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,92,0,92,0,92,,,,,,,
2009,Spring,3,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,69,1,69,0,69,,,,,,,
2009,Spring,4,Maine,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,
2009,Winter,1,Maine,Person-to-person,Norovirus,unknown,Confirmed,Other healthcare facility,37,0,37,0,37,,,,,,,
2009,Spring,3,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,35,0,35,1,35,,,,,,,
2009,Winter,2,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,
2009,Spring,4,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,43,1,43,1,43,,,,,,,
2009,Spring,3,Oregon,Food,Norovirus,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",12,NA,12,0,12,,,,,,,
2009,Spring,3,Oregon,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,Restaurant,18,0,18,0,18,,,,,,,
2009,Spring,3,Oregon,Food,Norovirus,,Confirmed,School/college/university,49,0,49,0,49,,,,,,,
2009,Spring,4,Hawaii,Food,Histamine,,Confirmed,Prison/jail,13,0,13,0,13,"fish, ahi","fish, ahi",Fish,,,,
2009,Spring,4,Florida,Person-to-person,Norovirus,unknown,Confirmed,,12,2,12,0,12,,,,,,,
2009,Spring,3,Connecticut,Food,Escherichia coli,O157:H7,Confirmed,Office/indoor workplace,60,5,60,0,60,chicken tenders,,Multiple,,,,
2009,Winter,1,New Jersey,Indeterminate/Other/Unknown,Norovirus,,Confirmed,,26,0,15,0,15,,,,,,,
2009,Spring,5,Ohio,Food,Clostridium,,Confirmed,Private home/residence,23,0,16,0,16,chicken,,Chicken,,,,
2009,Spring,4,Minnesota,Food,Norovirus,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",17,0,17,0,17,,,,,,,
2009,Spring,4,Minnesota,Person-to-person,Norovirus,unknown,Confirmed,School/college/university,11,0,0,0,11,,,,,,,
2009,Spring,4,Ohio,Food,Escherichia coli,O157:H7,Confirmed,Restaurant - Sit-down dining,3,2,3,0,3,"ground beef, cheeseburger",,Beef,,,,
2009,Winter,2,Mississippi,Food,Salmonella,Enteritidis,Confirmed,Prison/jail,184,3,184,0,184,,,,,,,
2009,Spring,3,Mississippi,Environmental contamination other than food/water,Norovirus,unknown,Confirmed,,7,0,7,0,7,,,,,,,
2009,Winter,1,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,41,4,41,0,41,,,,,,,
2009,Spring,4,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,29,1,29,0,29,,,,,,,
2009,Spring,3,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,44,0,44,0,44,,,,,,,
2009,Spring,4,Iowa,Food,Norovirus,,Confirmed,,27,1,27,0,27,lettuce based salads,,Multiple,,,,
2009,Spring,4,Connecticut,Food,Bacillus cereus,,Confirmed,School/college/university; Other,47,0,47,0,47,macaroni and cheese,,Multiple,,,,
2009,Spring,5,Connecticut,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,13,0,13,0,13,filet mignon appetizer,,Beef,,,,
2009,Spring,3,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,352,5,352,1,352,,,,,,,
2009,Spring,3,Minnesota,Indeterminate/Other/Unknown,Salmonella,Brandenburg,Confirmed,,2,0,2,0,2,,,,,,,
2009,Winter,2,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,9,0,3,0,4,,,,,,,
2009,Spring,4,Wisconsin,Food,Clostridium,,Confirmed,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,
2009,Spring,4,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,29,0,29,0,29,,,,,,,
2009,Spring,3,New York,Food,Salmonella,Saintpaul,Confirmed,Unknown,3,0,3,0,3,,,,,,,
2009,Spring,4,Wisconsin,Food,Salmonella,Enteritidis,Confirmed,Private home/residence,14,2,14,0,14,deviled eggs,,Multiple,,,,
2009,Spring,3,Wisconsin,Person-to-person,Rotavirus,,Confirmed,Long-term care/nursing home/assisted living facility,64,1,64,0,64,,,,,,,
2009,Spring,5,Virginia,Person-to-person,Norovirus,,Confirmed,Child day care,31,0,31,0,31,,,,,,,
2009,Spring,4,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,
2009,Spring,5,Arkansas,Person-to-person,Shigella,,Confirmed,School/college/university,69,2,3,0,3,,,,,,,
2009,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,88,4,88,0,88,,,,,,,
2009,Spring,4,Tennessee,Indeterminate/Other/Unknown,Salmonella,Typhi,Confirmed,,3,2,3,0,3,,,,,,,
2009,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,29,0,29,0,29,,,,,,,
2009,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,158,1,158,0,158,,,,,,,
2009,Spring,3,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,90,0,0,0,0,,,,,,,
2009,Spring,3,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,39,0,39,0,39,,,,,,,
2009,Spring,3,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,77,0,77,0,77,,,,,,,
2009,Spring,4,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,
2009,Spring,4,Ohio,Animal Contact,Salmonella,Paratyphi B,Confirmed,,2,2,2,0,2,,,,,,Pet fish,Fish
2009,Winter,2,Florida,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site),30,0,30,0,30,vinagarette-based dressing,,Multiple,,,,
2009,Spring,3,Alaska,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,,7,0,7,0,7,,,,,,,
2009,Spring,5,Ohio,Animal Contact,Cryptosporidium,,Confirmed,,3,0,0,0,3,,,,,,Cattle,"Cattle, calf"
2009,Spring,5,Pennsylvania,Food,Campylobacter related,,Confirmed,Private home/residence,2,0,2,0,2,"milk, whole milk unpasteurized",,Dairy,,,,
2009,Spring,5,Illinois,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site),39,0,39,0,39,,,,,,,
2009,Winter,1,California,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,,,,,,,
2009,Spring,3,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Hospital,74,1,74,0,74,,,,,,,
2009,Spring,5,Ohio,Food,Mycotoxins,,Confirmed,,2,0,2,0,2,candy,,Oils-Sugars,,,,
2009,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,86,1,86,0,86,,,,,,,
2009,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,140,2,140,0,140,,,,,,,
2009,Winter,2,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,53,0,0,0,0,,,,,,,
2009,Spring,5,Ohio,Indeterminate/Other/Unknown,Norovirus,GII.4 Den Haag,Confirmed,,4,0,4,0,4,,,,,,,
2009,Spring,4,Iowa,Person-to-person,Norovirus,unknown,Confirmed,Restaurant,17,0,17,0,17,,,,,,,
2009,Spring,4,California,Food,Norovirus,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0,9,0,9,,,,,,,
2009,Spring,5,Ohio,Food,Norovirus,GII.4 Den Haag,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,,,,,,,
2009,Spring,4,Michigan,Person-to-person,Norovirus,unknown,Confirmed,,22,0,0,0,0,,,,,,,
2009,Spring,5,Iowa,Animal Contact,Cryptosporidium,,Confirmed,,4,0,4,0,4,,,,,,Sheep or goats,Goat
2009,Spring,4,Michigan,Person-to-person,Norovirus,unknown,Confirmed,,25,0,0,0,0,,,,,,,
2009,Spring,4,Michigan,Person-to-person,Norovirus,unknown,Confirmed,,14,0,0,0,0,,,,,,,
2009,Spring,4,Michigan,Person-to-person,Norovirus,unknown,Confirmed,,18,0,0,0,0,,,,,,,
2009,Spring,5,Virginia,Food,Staphylococcus,,Confirmed,Private home/residence; Religious facility,19,0,19,0,19,egg salad/egg salad sandwich,,Multiple,,,,
2009,Winter,1,South Carolina,Person-to-person,Norovirus,unknown,Confirmed,,67,0,67,0,67,,,,,,,
2009,Spring,5,South Carolina,Food,Clostridium,,Confirmed,Private home/residence,350,0,40,0,40,"beans, baked",,Multiple,,,,
2009,Winter,1,South Carolina,Food,Norovirus,,Confirmed,,13,0,13,0,13,,,,,,,
2009,Winter,1,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,85,0,0,0,0,,,,,,,
2009,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,62,0,62,0,62,,,,,,,
2009,Spring,3,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,
2009,Spring,5,Arizona,Food,Enterococcus faecalis,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",13,0,11,0,11,"sandwich, submarine",,Multiple,,,,
2009,Spring,5,Tennessee,Water,Shigella,,Confirmed,School/College/University,3,0,3,0,3,,,,Recreational water -- treated,"Pool - Kiddie/Wading, Private",,
2009,Spring,3,Pennsylvania,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,76,1,76,1,76,,,,,,,
2009,Spring,5,Connecticut,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,
2009,Winter,1,Wisconsin,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,62,1,62,0,62,,,,,,,
2009,Summer,6,Minnesota,Food,Escherichia coli,O157:H7,Confirmed,Private home/residence,4,0,4,0,4,potato salad,,Multiple,,,,
2009,Spring,5,Ohio,Animal Contact,Cryptosporidium,,Confirmed,,3,2,3,0,3,,,,,,Sheep or goats,"Goat, kid"
2009,Summer,6,Tennessee,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,,5,0,5,0,5,,,,,,,
2009,Spring,5,Ohio,Indeterminate/Other/Unknown,Norovirus,GII.12,Confirmed,,7,0,7,0,7,,,,,,,
2009,Spring,5,Wisconsin,Food,Escherichia coli,,Confirmed,,8,0,8,0,8,,,,,,,
2009,Winter,1,Maryland,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,12,0,12,0,12,,,,,,,
2009,Spring,4,Massachusetts,Food,Salmonella,Typhimurium,Confirmed,Private home/residence,50,NA,NA,0,9,,,,,,,
2009,Winter,1,Maryland,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,13,0,13,0,13,,,,,,,
2009,Spring,4,California,Food,Norovirus,,Confirmed,,18,0,0,0,0,"egg-containing food, other",,Multiple,,,,
2009,Spring,4,Virginia,Food,Brucella,,Confirmed,Other,4,1,4,0,4,goat cheese; cow cheese,,Dairy,,,,
2009,Summer,6,Tennessee,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,cheese dip,,Multiple,,,,
2009,Spring,5,Tennessee,Indeterminate/Other/Unknown,Salmonella,Oranienburg,Confirmed,,3,1,2,0,3,,,,,,,
2009,Summer,6,Tennessee,Person-to-person,Norovirus,,Confirmed,,29,0,29,0,29,,,,,,,
2009,Summer,6,New York,Food,Campylobacter related,,Confirmed,Other,9,0,9,0,9,,,,,,,
2009,Winter,1,Pennsylvania,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,137,0,137,0,137,,,,,,,
2009,Winter,2,Pennsylvania,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,72,0,72,0,72,,,,,,,
2009,Winter,2,Pennsylvania,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,39,0,39,0,39,,,,,,,
2009,Spring,3,Ohio,Indeterminate/Other/Unknown,Norovirus,GII.4 Den Haag,Confirmed,,2,0,2,0,2,,,,,,,
2009,Spring,3,Ohio,Food,Norovirus,,Confirmed,,19,0,19,0,19,,,,,,,
2009,Summer,6,Connecticut,Food,Bacillus cereus,,Confirmed,Caterer (food prepared off-site from where served),100,0,20,0,20,macaroni and cheese,,Multiple,,,,
2009,Summer,6,Connecticut,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,tuna steak,tuna steak,Fish,,,,
2009,Summer,6,Massachusetts,Food,Campylobacter related,,Confirmed,,70,2,15,0,70,,,,,,,
2009,Winter,1,Missouri,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,37,4,37,0,37,,,,,,,
2009,Spring,5,Missouri,Person-to-person,Rotavirus,,Confirmed,Long-term care/nursing home/assisted living facility,15,0,15,0,15,,,,,,,
2009,Winter,1,Minnesota,Indeterminate/Other/Unknown,Norovirus,,Confirmed,,5,0,5,0,5,,,,,,,
2009,Spring,4,Minnesota,Indeterminate/Other/Unknown,Norovirus,,Confirmed,,11,0,11,0,11,,,,,,,
2009,Summer,6,Minnesota,Food,Clostridium,,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),18,0,18,0,18,"roast beef, unspecified",,Beef,,,,
2009,Summer,6,Minnesota,Food,Escherichia coli,O157:H7,Confirmed,Restaurant - Sit-down dining,2,1,2,0,2,steak,,Beef,,,,
2009,Winter,1,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,38,0,0,0,0,,,,,,,
2009,Winter,1,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,139,0,0,0,0,,,,,,,
2009,Winter,1,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,32,0,0,0,0,,,,,,,
2009,Winter,2,New Hampshire,Person-to-person,Norovirus,,Confirmed,Hospital,47,0,0,0,0,,,,,,,
2009,Winter,1,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,35,0,0,0,0,,,,,,,
2009,Winter,1,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,29,0,0,0,0,,,,,,,
2009,Winter,1,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,35,0,0,0,0,,,,,,,
2009,Winter,1,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,16,0,0,0,0,,,,,,,
2009,Spring,3,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,24,0,7,0,7,,,,,,,
2009,Spring,5,New York,Food,Salmonella,Enteritidis,Confirmed,Restaurant - Sit-down dining,19,2,19,0,19,malai kofta,,Multiple,,,,
2009,Winter,1,Ohio,Indeterminate/Other/Unknown,Norovirus,GI.4,Confirmed,,2,0,2,0,2,,,,,,,
2009,Spring,5,Missouri,Food,Salmonella,Oranienburg,Confirmed,Private home/residence,5,1,5,0,5,,,,,,,
2009,Spring,3,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,5,1,3,0,3,,,,,,,
2009,Spring,4,California,Food,Other - Chemical/Toxin,,Confirmed,"Fair, festival, other temp or mobile services",6,0,6,0,6,"cake, brownie",,Multiple,,,,
2009,Winter,1,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,7,0,0,0,7,,,,,,,
2009,Summer,6,Illinois,Indeterminate/Other/Unknown,Salmonella,Heidelberg,Confirmed,,13,1,13,0,13,,,,,,,
2009,Summer,6,New Mexico,Food,Salmonella,Enteritidis,Confirmed,,3,0,3,0,3,,,,,,,
2009,Winter,1,Pennsylvania,Person-to-person,Norovirus,,Confirmed,Ship/boat,54,0,54,0,54,,,,,,,
2009,Summer,6,Minnesota,Food,Escherichia coli,O157:H7,Confirmed,Caterer (food prepared off-site from where served); Grocery store,16,3,16,0,16,,,,,,,
2009,Spring,3,Massachusetts,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,41,0,41,0,41,,,,,,,
2009,Spring,3,Massachusetts,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,135,2,135,3,135,,,,,,,
2009,Winter,1,Pennsylvania,Indeterminate/Other/Unknown,Shigella,,Confirmed,,4,0,4,0,4,,,,,,,
2009,Winter,1,Oregon,Indeterminate/Other/Unknown,Salmonella,Typhimurium,Confirmed,Child day care,6,2,6,0,6,,,,,,,
2009,Winter,1,Oregon,Indeterminate/Other/Unknown,Salmonella,Bredeney,Confirmed,,2,1,2,0,2,,,,,,,
2009,Spring,3,Oregon,Animal Contact,Salmonella,Montevideo,Confirmed,,6,0,5,0,5,,,,,,Baby chick or duckling,"Chick, baby chick"
2009,Spring,5,Florida,Food,Escherichia coli,O157:H7,Confirmed,,30,0,28,0,28,,,,,,,
2009,Winter,1,Florida,Food,Norovirus,,Confirmed,,24,0,24,0,24,,,,,,,
2009,Winter,1,Massachusetts,Person-to-person,Norovirus,,Confirmed,Other healthcare facility,80,0,80,0,80,,,,,,,
2009,Winter,2,Massachusetts,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,44,NA,NA,0,44,,,,,,,
2009,Spring,5,Oklahoma,Food,Staphylococcus,,Confirmed,,39,0,39,0,39,chicken salad,,Multiple,,,,
2009,Spring,5,Pennsylvania,Person-to-person,Shigella,,Confirmed,School/college/university,19,2,19,0,19,,,,,,,
2009,Spring,5,Missouri,Person-to-person,Clostridium,,Confirmed,Long-term care/nursing home/assisted living facility,8,5,8,0,8,,,,,,,
2009,Summer,6,Ohio,Person-to-person,Shigella,,Confirmed,,6,0,6,0,6,,,,,,,
2009,Spring,3,Arizona,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,74,0,74,0,74,,,,,,,
2009,Winter,1,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,8,0,8,0,8,,,,,,,
2009,Winter,1,Ohio,Food,Norovirus,GII.12,Confirmed,Caterer (food prepared off-site from where served),22,0,22,0,22,"sandwich, deli",,Multiple,,,,
2009,Winter,1,Massachusetts,Person-to-person,Norovirus,,Confirmed,Other healthcare facility,46,NA,NA,0,46,,,,,,,
2009,Spring,5,California,Food,Norovirus,,Confirmed,,14,0,14,0,14,,,,,,,
2009,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,17,0,11,0,11,,,,,,,
2009,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,4,0,4,0,4,,,,,,,
2009,Winter,1,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,3,NA,NA,NA,NA,"fish, baracuda",,Fish,,,,
2009,Winter,2,Massachusetts,Person-to-person,Norovirus,,Confirmed,Hospital,7,1,7,0,7,,,,,,,
2009,Spring,5,Pennsylvania,Person-to-person,Shigella,,Confirmed,Private home/residence,4,0,4,0,4,,,,,,,
2009,Winter,1,Florida,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,3,NA,NA,NA,NA,"squid/calamari, unspecified",,Mollusks,,,,
2009,Spring,4,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,67,2,67,1,67,,,,,,,
